date,region,category,price,quantity,revenue
2024-07-02 15:44:57.299099696,West,C,10.42,7,77.79
2024-07-02 21:35:28.309436480,West,D,80.7,10,813.06
2024-07-03 03:25:59.319773256,West,B,26.97,9,238.16
2024-07-03 09:16:30.330110032,West,D,81.27,1,82.95
2024-07-03 15:07:01.340446816,North,D,24.05,3,73.2
2024-07-03 20:57:32.350783592,North,D,76.82,1,77.06
2024-07-04 02:48:03.361120376,West,A,57.47,3,171.45
2024-07-04 08:38:34.371457152,West,A,33.29,2,69.79
2024-07-04 14:29:05.381793928,South,C,47.28,6,278.88
2024-07-04 20:19:36.392130712,South,A,62.63,3,207.91
2024-07-05 02:10:07.402467488,East,B,97.5,8,820.59
2024-07-05 08:00:38.412804264,West,A,97.68,7,721.51
2024-07-05 13:51:09.423141048,South,B,58.69,2,122.78
2024-07-05 19:41:40.433477824,North,C,77.51,8,602.16
2024-07-06 01:32:11.443814600,East,D,50.17,3,158.63
2024-07-06 07:22:42.454151384,West,B,41.8,6,265.18
2024-07-06 13:13:13.464488160,North,A,80.62,9,725.84
2024-07-06 19:03:44.474824944,East,C,71.63,3,201.5
2024-07-07 00:54:15.485161720,North,B,14.67,8,114.32
2024-07-07 06:44:46.495498496,North,B,46.92,5,252.7
2024-07-07 12:35:17.505835280,East,C,68.47,9,571.46
2024-07-07 18:25:48.516172056,West,C,70.59,10,749.0
2024-07-08 00:16:19.526508832,East,A,14.84,1,15.63
2024-07-08 06:06:50.536845616,North,C,82.16,2,159.67
2024-07-08 11:57:21.547182392,South,B,28.79,1,26.56
2024-07-08 17:47:52.557519168,South,B,23.25,8,183.03
2024-07-08 23:38:23.567855952,East,A,87.86,5,445.17
2024-07-09 05:28:54.578192728,West,B,85.74,10,832.69
2024-07-09 11:19:25.588529512,East,C,78.04,5,393.81
2024-07-09 17:09:56.598866288,South,D,49.31,2,104.26
2024-07-09 23:00:27.609203064,East,B,33.91,8,251.52
2024-07-10 04:50:58.619539848,North,B,78.38,2,148.71
2024-07-10 10:41:29.629876624,West,A,91.15,2,195.87
2024-07-10 16:32:00.640213400,North,D,91.43,6,595.94
2024-07-10 22:22:31.650550184,West,B,37.38,1,35.37
2024-07-11 04:13:02.660886960,South,B,31.17,7,206.8
2024-07-11 10:03:33.671223744,East,B,74.76,10,769.1
2024-07-11 15:54:04.681560520,West,D,73.92,8,639.37
2024-07-11 21:44:35.691897296,East,A,62.08,4,238.14
2024-07-12 03:35:06.702234080,West,B,49.07,4,221.81
2024-07-12 09:25:37.712570856,East,B,77.42,4,315.73
2024-07-12 15:16:08.722907632,South,D,12.69,8,107.82
2024-07-12 21:06:39.733244416,South,A,92.48,1,96.02
2024-07-13 02:57:10.743581192,West,A,41.62,7,266.41
2024-07-13 08:47:41.753917968,North,B,42.72,6,249.46
2024-07-13 14:38:12.764254752,South,B,80.51,8,713.47
2024-07-13 20:28:43.774591528,East,B,95.77,6,598.46
2024-07-14 02:19:14.784928312,South,A,57.3,8,457.45
2024-07-14 08:09:45.795265088,East,B,48.46,1,47.28
2024-07-14 14:00:16.805601864,North,B,32.82,9,307.4
2024-07-14 19:50:47.815938648,West,A,91.41,1,86.78
2024-07-15 01:41:18.826275424,North,A,54.66,7,394.49
2024-07-15 07:31:49.836612200,South,C,63.98,9,600.36
2024-07-15 13:22:20.846948984,South,A,98.58,4,384.81
2024-07-15 19:12:51.857285760,South,D,85.16,7,524.01
2024-07-16 01:03:22.867622536,East,A,78.2,3,231.16
2024-07-16 06:53:53.877959320,North,D,19.35,7,134.79
2024-07-16 12:44:24.888296096,East,A,51.95,2,101.51
2024-07-16 18:34:55.898632880,East,C,51.1,1,53.86
2024-07-17 00:25:26.908969656,South,A,37.33,2,79.08
2024-07-17 06:15:57.919306432,East,C,27.19,2,56.7
2024-07-17 12:06:28.929643216,North,B,66.21,2,125.7
2024-07-17 17:56:59.939979992,West,A,70.47,7,503.9
2024-07-17 23:47:30.950316768,West,C,30.2,4,115.46
2024-07-18 05:38:01.960653552,North,A,74.16,8,629.22
2024-07-18 11:28:32.970990328,East,C,71.25,4,327.42
2024-07-18 17:19:03.981327104,North,A,52.61,2,97.14
2024-07-18 23:09:34.991663888,North,B,32.62,9,302.06
2024-07-19 05:00:06.002000664,North,C,31.83,1,32.08
2024-07-19 10:50:37.012337448,West,B,70.35,10,753.67
2024-07-19 16:41:08.022674224,East,D,47.98,9,466.37
2024-07-19 22:31:39.033011000,West,B,21.86,7,147.28
2024-07-20 04:22:10.043347784,North,D,77.28,9,731.61
2024-07-20 10:12:41.053684560,East,A,39.26,5,187.97
2024-07-20 16:03:12.064021336,West,B,13.77,8,113.0
2024-07-20 21:53:43.074358120,West,A,64.91,6,380.22
2024-07-21 03:44:14.084694896,North,C,33.52,2,67.75
2024-07-21 09:34:45.095031672,South,A,98.15,10,977.39
2024-07-21 15:25:16.105368456,North,B,63.86,7,428.02
2024-07-21 21:15:47.115705232,North,D,19.63,9,157.48
2024-07-22 03:06:18.126042016,East,D,17.64,6,113.96
2024-07-22 08:56:49.136378792,West,D,68.96,6,418.37
2024-07-22 14:47:20.146715568,South,D,16.89,1,16.59
2024-07-22 20:37:51.157052352,South,B,34.03,9,302.35
2024-07-23 02:28:22.167389128,West,A,59.71,9,562.84
2024-07-23 08:18:53.177725904,East,A,27.54,7,194.59
2024-07-23 14:09:24.188062688,East,B,94.17,3,302.96
2024-07-23 19:59:55.198399464,South,B,74.2,4,272.73
2024-07-24 01:50:26.208736248,South,B,60.76,2,141.39
2024-07-24 07:40:57.219073024,West,A,92.92,2,195.17
2024-07-24 13:31:28.229409800,North,A,61.23,3,172.99
2024-07-24 19:21:59.239746584,East,A,97.98,6,572.97
2024-07-25 01:12:30.250083360,West,D,49.91,5,231.41
2024-07-25 07:03:01.260420136,South,C,32.91,3,100.06
2024-07-25 12:53:32.270756920,North,C,35.33,7,243.98
2024-07-25 18:44:03.281093696,North,B,87.1,8,685.28
2024-07-26 00:34:34.291430472,West,D,24.71,5,116.64
2024-07-26 06:25:05.301767256,East,D,24.58,7,166.54
2024-07-26 12:15:36.312104032,North,A,52.42,3,159.27
2024-07-26 18:06:07.322440816,West,D,64.53,9,576.2
2024-07-26 23:56:38.332777592,South,D,45.75,2,90.07
2024-07-27 05:47:09.343114368,South,B,45.71,8,380.99
2024-07-27 11:37:40.353451152,South,C,12.57,4,50.69
2024-07-27 17:28:11.363787928,North,B,25.67,9,221.76
2024-07-27 23:18:42.374124704,East,C,17.7,9,149.42
2024-07-28 05:09:13.384461488,South,C,66.67,5,339.74
2024-07-28 10:59:44.394798264,South,A,91.21,8,746.7
2024-07-28 16:50:15.405135040,East,A,36.0,1,35.15
2024-07-28 22:40:46.415471824,North,C,29.94,1,31.39
2024-07-29 04:31:17.425808600,East,D,79.8,7,569.67
2024-07-29 10:21:48.436145384,South,A,60.52,3,159.34
2024-07-29 16:12:19.446482160,South,C,62.02,4,267.19
2024-07-29 22:02:50.456818936,West,D,60.94,6,338.94
2024-07-30 03:53:21.467155720,East,D,75.86,7,544.04
2024-07-30 09:43:52.477492496,South,D,86.18,5,471.83
2024-07-30 15:34:23.487829272,West,C,86.05,4,363.44
2024-07-30 21:24:54.498166056,South,B,40.92,8,333.5
2024-07-31 03:15:25.508502832,North,C,62.77,5,301.87
2024-07-31 09:05:56.518839608,North,D,69.32,1,67.65
2024-07-31 14:56:27.529176392,North,D,75.61,8,612.3
2024-07-31 20:46:58.539513168,East,B,96.02,4,393.95
2024-08-01 02:37:29.549849952,South,B,26.55,1,23.71
2024-08-01 08:28:00.560186728,West,B,28.89,8,227.71
2024-08-01 14:18:31.570523504,North,B,98.75,1,99.04
2024-08-01 20:09:02.580860288,East,B,87.14,4,359.05
2024-08-02 01:59:33.591197064,West,C,67.94,3,205.89
2024-08-02 07:50:04.601533840,North,C,21.74,2,44.62
2024-08-02 13:40:35.611870624,North,C,73.76,2,147.2
2024-08-02 19:31:06.622207400,North,B,87.5,3,280.21
2024-08-03 01:21:37.632544184,East,A,75.73,2,157.92
2024-08-03 07:12:08.642880960,South,C,43.86,2,91.19
2024-08-03 13:02:39.653217736,East,C,18.59,9,167.94
2024-08-03 18:53:10.663554520,West,B,15.33,1,16.02
2024-08-04 00:43:41.673891296,North,A,48.06,9,424.91
2024-08-04 06:34:12.684228072,North,C,61.15,4,247.36
2024-08-04 12:24:43.694564856,East,B,78.94,5,432.9
2024-08-04 18:15:14.704901632,East,A,82.21,6,491.2
2024-08-05 00:05:45.715238408,East,D,50.0,8,378.08
2024-08-05 05:56:16.725575192,East,A,95.7,4,363.87
2024-08-05 11:46:47.735911968,South,D,26.22,3,78.79
2024-08-05 17:37:18.746248752,North,C,52.21,9,461.86
2024-08-05 23:27:49.756585528,South,D,54.73,1,55.04
2024-08-06 05:18:20.766922304,North,D,53.37,6,280.77
2024-08-06 11:08:51.777259088,East,A,32.42,10,339.58
2024-08-06 16:59:22.787595864,North,D,73.87,3,220.2
2024-08-06 22:49:53.797932640,North,D,75.56,3,232.46
2024-08-07 04:40:24.808269424,West,B,65.47,6,400.21
2024-08-07 10:30:55.818606200,South,B,15.53,1,15.9
2024-08-07 16:21:26.828942976,East,D,24.81,5,123.12
2024-08-07 22:11:57.839279760,South,C,40.2,4,155.69
2024-08-08 04:02:28.849616536,North,A,12.93,7,97.41
2024-08-08 09:52:59.859953320,East,D,14.26,9,127.8
2024-08-08 15:43:30.870290096,North,D,70.98,2,142.7
2024-08-08 21:34:01.880626872,South,C,69.4,9,628.91
2024-08-09 03:24:32.890963656,East,D,64.72,3,191.43
2024-08-09 09:15:03.901300432,South,D,18.87,10,184.71
2024-08-09 15:05:34.911637208,South,B,63.09,2,127.88
2024-08-09 20:56:05.921973992,North,A,25.57,7,175.02
2024-08-10 02:46:36.932310768,North,C,78.99,9,679.04
2024-08-10 08:37:07.942647544,West,A,83.87,3,245.27
2024-08-10 14:27:38.952984328,South,B,61.63,3,187.11
2024-08-10 20:18:09.963321104,East,D,80.27,9,761.97
2024-08-11 02:08:40.973657888,North,C,90.81,7,635.19
2024-08-11 07:59:11.983994664,South,D,65.44,1,68.93
2024-08-11 13:49:42.994331440,East,D,18.75,10,173.53
2024-08-11 19:40:14.004668224,West,A,46.23,2,93.98
2024-08-12 01:30:45.015005000,North,D,60.26,7,462.67
2024-08-12 07:21:16.025341776,West,C,30.9,5,168.51
2024-08-12 13:11:47.035678560,North,B,57.76,3,176.98
2024-08-12 19:02:18.046015336,South,C,41.34,3,122.02
2024-08-13 00:52:49.056352120,South,D,23.25,6,145.55
2024-08-13 06:43:20.066688896,South,D,20.88,3,65.42
2024-08-13 12:33:51.077025672,South,D,20.32,9,186.23
2024-08-13 18:24:22.087362456,East,A,27.02,7,186.41
2024-08-14 00:14:53.097699232,East,B,49.06,5,250.0
2024-08-14 06:05:24.108036008,East,C,60.85,4,271.32
2024-08-14 11:55:55.118372792,West,D,47.49,9,425.06
2024-08-14 17:46:26.128709568,East,A,48.41,2,92.21
2024-08-14 23:36:57.139046344,South,B,44.14,10,435.65
2024-08-15 05:27:28.149383128,South,A,15.18,1,15.55
2024-08-15 11:17:59.159719904,North,B,46.61,7,319.26
2024-08-15 17:08:30.170056688,North,A,62.56,3,194.0
2024-08-15 22:59:01.180393464,South,D,57.74,2,114.33
2024-08-16 04:49:32.190730240,South,A,40.06,10,434.33
2024-08-16 10:40:03.201067024,South,C,52.83,3,149.05
2024-08-16 16:30:34.211403800,West,B,86.6,8,703.73
2024-08-16 22:21:05.221740576,South,B,28.62,5,149.9
2024-08-17 04:11:36.232077360,West,B,70.4,7,501.69
2024-08-17 10:02:07.242414136,East,D,12.78,6,67.78
2024-08-17 15:52:38.252750912,South,B,37.18,7,251.68
2024-08-17 21:43:09.263087696,South,C,35.37,6,217.15
2024-08-18 03:33:40.273424472,North,A,99.67,10,1062.83
2024-08-18 09:24:11.283761256,East,D,20.7,8,154.61
2024-08-18 15:14:42.294098032,North,D,30.02,7,207.63
2024-08-18 21:05:13.304434808,West,D,95.08,10,1016.92
2024-08-19 02:55:44.314771592,West,C,75.56,5,340.15
2024-08-19 08:46:15.325108368,East,D,52.18,6,329.44
2024-08-19 14:36:46.335445144,South,A,62.64,3,170.6
2024-08-19 20:27:17.345781928,South,A,50.07,9,458.22
2024-08-20 02:17:48.356118704,North,B,26.58,8,222.03
2024-08-20 08:08:19.366455480,South,A,32.27,3,89.42
2024-08-20 13:58:50.376792264,West,A,26.49,1,25.4
2024-08-20 19:49:21.387129040,North,C,90.48,2,190.21
2024-08-21 01:39:52.397465824,East,A,91.4,8,678.52
2024-08-21 07:30:23.407802600,South,B,54.12,10,520.15
2024-08-21 13:20:54.418139376,East,B,29.22,3,85.59
2024-08-21 19:11:25.428476160,North,C,60.24,10,610.22
2024-08-22 01:01:56.438812936,West,C,52.33,6,339.95
2024-08-22 06:52:27.449149712,South,D,85.03,3,250.33
2024-08-22 12:42:58.459486496,South,A,55.74,3,180.26
2024-08-22 18:33:29.469823272,South,B,43.64,8,343.02
2024-08-23 00:24:00.480160056,East,D,36.4,3,103.76
2024-08-23 06:14:31.490496832,South,B,10.03,2,18.58
2024-08-23 12:05:02.500833608,South,B,11.63,8,96.54
2024-08-23 17:55:33.511170392,East,C,88.72,7,632.56
2024-08-23 23:46:04.521507168,East,C,10.08,6,62.71
2024-08-24 05:36:35.531843944,North,D,23.6,2,45.17
2024-08-24 11:27:06.542180728,West,A,52.03,7,328.89
2024-08-24 17:17:37.552517504,West,D,30.16,4,122.46
2024-08-24 23:08:08.562854280,South,D,58.71,5,328.35
2024-08-25 04:58:39.573191064,East,B,53.75,1,55.05
2024-08-25 10:49:10.583527840,South,A,71.71,9,674.81
2024-08-25 16:39:41.593864624,South,C,64.45,1,58.12
2024-08-25 22:30:12.604201400,South,C,45.27,9,393.74
2024-08-26 04:20:43.614538176,West,C,45.1,9,402.53
2024-08-26 10:11:14.624874960,North,B,32.55,1,31.04
2024-08-26 16:01:45.635211736,East,C,27.64,9,276.67
2024-08-26 21:52:16.645548512,North,D,81.49,5,398.13
2024-08-27 03:42:47.655885296,South,A,35.38,5,181.58
2024-08-27 09:33:18.666222072,North,D,47.76,4,178.53
2024-08-27 15:23:49.676558848,North,D,62.94,5,326.75
2024-08-27 21:14:20.686895632,East,B,56.78,1,58.64
2024-08-28 03:04:51.697232408,West,A,32.35,6,196.13
2024-08-28 08:55:22.707569192,East,D,80.38,4,353.81
2024-08-28 14:45:53.717905968,East,B,41.39,10,397.4
2024-08-28 20:36:24.728242744,South,B,38.42,1,38.62
2024-08-29 02:26:55.738579528,North,A,19.94,5,101.03
2024-08-29 08:17:26.748916304,East,B,62.55,7,433.84
2024-08-29 14:07:57.759253080,South,C,24.84,8,203.34
2024-08-29 19:58:28.769589864,South,D,56.3,5,290.42
2024-08-30 01:48:59.779926640,North,A,89.4,9,797.17
2024-08-30 07:39:30.790263416,South,B,78.33,2,167.18
2024-08-30 13:30:01.800600200,East,B,95.69,4,392.64
2024-08-30 19:20:32.810936976,North,C,79.93,5,390.78
2024-08-31 01:11:03.821273760,North,A,56.02,4,222.85
2024-08-31 07:01:34.831610536,North,A,28.71,8,215.56
2024-08-31 12:52:05.841947312,South,A,95.48,4,387.25
2024-08-31 18:42:36.852284096,East,C,63.33,6,399.65
2024-09-01 00:33:07.862620872,West,A,82.15,10,792.88
2024-09-01 06:23:38.872957648,West,B,50.17,5,243.33
2024-09-01 12:14:09.883294432,South,C,69.18,6,416.57
2024-09-01 18:04:40.893631208,North,A,37.75,4,148.25
2024-09-01 23:55:11.903967992,North,B,63.81,6,378.03
2024-09-02 05:45:42.914304768,East,C,57.98,9,504.89
2024-09-02 11:36:13.924641544,North,A,85.95,3,261.97
2024-09-02 17:26:44.934978328,North,B,69.97,6,398.17
2024-09-02 23:17:15.945315104,South,B,33.59,9,316.87
2024-09-03 05:07:46.955651880,North,B,45.41,7,310.07
2024-09-03 10:58:17.965988664,East,B,63.23,4,258.39
2024-09-03 16:48:48.976325440,West,B,89.44,9,796.48
2024-09-03 22:39:19.986662216,North,D,36.26,2,72.75
2024-09-04 04:29:50.996999000,East,C,56.53,8,477.54
2024-09-04 10:20:22.007335776,South,D,77.49,9,649.42
2024-09-04 16:10:53.017672560,East,D,88.43,10,870.42
2024-09-04 22:01:24.028009336,South,B,48.53,7,332.65
2024-09-05 03:51:55.038346112,West,A,77.99,3,246.18
2024-09-05 09:42:26.048682896,North,B,32.4,4,124.59
2024-09-05 15:32:57.059019672,West,B,32.2,7,221.87
2024-09-05 21:23:28.069356448,North,B,10.34,10,116.69
2024-09-06 03:13:59.079693232,North,B,49.0,2,105.18
2024-09-06 09:04:30.090030008,South,D,11.23,10,113.89
2024-09-06 14:55:01.100366784,East,D,78.94,3,239.66
2024-09-06 20:45:32.110703568,North,A,80.16,8,661.18
2024-09-07 02:36:03.121040344,West,A,48.67,4,198.99
2024-09-07 08:26:34.131377128,South,C,47.7,7,339.06
2024-09-07 14:17:05.141713904,West,C,53.85,6,317.78
2024-09-07 20:07:36.152050680,East,B,84.72,5,456.96
2024-09-08 01:58:07.162387464,North,A,57.56,4,225.29
2024-09-08 07:48:38.172724240,West,C,18.11,1,17.99
2024-09-08 13:39:09.183061016,West,C,48.78,4,189.6
2024-09-08 19:29:40.193397800,North,A,60.76,9,514.45
2024-09-09 01:20:11.203734576,North,C,61.05,2,120.72
2024-09-09 07:10:42.214071352,South,B,37.49,6,234.21
2024-09-09 13:01:13.224408136,North,B,41.98,10,415.8
2024-09-09 18:51:44.234744912,North,C,39.41,10,386.41
2024-09-10 00:42:15.245081696,North,A,73.99,6,463.08
2024-09-10 06:32:46.255418472,East,A,29.49,8,226.09
2024-09-10 12:23:17.265755248,North,C,37.24,8,310.56
2024-09-10 18:13:48.276092032,South,C,56.58,6,366.18
2024-09-11 00:04:19.286428808,East,D,83.94,3,249.64
2024-09-11 05:54:50.296765584,East,A,18.81,4,69.17
2024-09-11 11:45:21.307102368,South,C,47.14,9,438.72
2024-09-11 17:35:52.317439144,North,A,14.89,2,30.64
2024-09-11 23:26:23.327775920,North,D,33.41,4,134.1
2024-09-12 05:16:54.338112704,South,B,73.22,3,228.64
2024-09-12 11:07:25.348449480,South,B,76.39,10,756.53
2024-09-12 16:57:56.358786264,North,A,35.95,1,34.69
2024-09-12 22:48:27.369123040,South,B,71.05,9,647.12
2024-09-13 04:38:58.379459816,East,C,59.77,3,162.19
2024-09-13 10:29:29.389796600,North,D,30.7,8,261.31
2024-09-13 16:20:00.400133376,South,D,81.13,4,336.23
2024-09-13 22:10:31.410470152,North,A,81.38,8,642.66
2024-09-14 04:01:02.420806936,North,B,52.09,2,104.5
2024-09-14 09:51:33.431143712,East,A,76.2,4,310.18
2024-09-14 15:42:04.441480496,South,B,45.43,8,381.3
2024-09-14 21:32:35.451817272,North,D,62.24,5,335.5
2024-09-15 03:23:06.462154048,East,A,62.89,8,494.29
2024-09-15 09:13:37.472490832,North,A,27.84,7,192.4
2024-09-15 15:04:08.482827608,West,B,89.96,2,177.21
2024-09-15 20:54:39.493164384,West,B,68.87,4,261.15
2024-09-16 02:45:10.503501168,North,B,55.45,4,216.25
2024-09-16 08:35:41.513837944,West,D,73.02,3,211.89
2024-09-16 14:26:12.524174720,South,D,11.94,10,119.05
2024-09-16 20:16:43.534511504,North,A,63.38,5,322.55
2024-09-17 02:07:14.544848280,West,B,84.79,4,312.65
2024-09-17 07:57:45.555185064,North,B,50.1,9,482.94
2024-09-17 13:48:16.565521840,West,D,94.62,4,390.62
2024-09-17 19:38:47.575858616,South,A,39.32,5,207.06
2024-09-18 01:29:18.586195400,East,D,88.7,10,886.76
2024-09-18 07:19:49.596532176,East,C,26.18,7,193.27
2024-09-18 13:10:20.606868952,West,B,70.04,5,332.46
2024-09-18 19:00:51.617205736,South,D,85.42,8,678.85
2024-09-19 00:51:22.627542512,North,B,56.01,7,411.61
2024-09-19 06:41:53.637879288,South,D,72.49,6,422.78
2024-09-19 12:32:24.648216072,West,B,38.27,9,343.79
2024-09-19 18:22:55.658552848,North,A,65.29,5,299.74
2024-09-20 00:13:26.668889632,North,B,87.88,10,860.83
2024-09-20 06:03:57.679226408,North,A,79.99,1,79.15
2024-09-20 11:54:28.689563184,West,D,77.5,10,770.41
2024-09-20 17:44:59.699899968,West,D,43.51,7,316.92
2024-09-20 23:35:30.710236744,South,D,21.74,2,42.09
2024-09-21 05:26:01.720573520,East,C,76.47,5,372.71
2024-09-21 11:16:32.730910304,West,C,68.33,5,352.9
2024-09-21 17:07:03.741247080,West,C,61.8,9,588.52
2024-09-21 22:57:34.751583856,South,C,72.84,10,723.23
2024-09-22 04:48:05.761920640,East,A,32.5,6,184.81
2024-09-22 10:38:36.772257416,South,A,35.34,10,362.3
2024-09-22 16:29:07.782594200,West,A,70.42,10,698.8
2024-09-22 22:19:38.792930976,East,C,96.36,7,734.69
2024-09-23 04:10:09.803267752,North,A,21.16,6,118.58
2024-09-23 10:00:40.813604536,North,A,97.47,4,405.36
2024-09-23 15:51:11.823941312,North,C,96.89,4,417.92
2024-09-23 21:41:42.834278088,West,C,19.09,6,108.85
2024-09-24 03:32:13.844614872,West,A,55.72,6,316.91
2024-09-24 09:22:44.854951648,West,B,98.29,5,517.63
2024-09-24 15:13:15.865288432,North,D,77.86,2,154.69
2024-09-24 21:03:46.875625208,West,D,68.93,2,137.05
2024-09-25 02:54:17.885961984,East,D,66.02,5,301.07
2024-09-25 08:44:48.896298768,South,B,73.37,5,368.1
2024-09-25 14:35:19.906635544,West,C,59.69,1,56.59
2024-09-25 20:25:50.916972320,South,A,74.92,6,395.67
2024-09-26 02:16:21.927309104,South,D,98.86,6,633.07
2024-09-26 08:06:52.937645880,West,A,76.2,2,148.25
2024-09-26 13:57:23.947982656,West,B,41.16,3,127.3
2024-09-26 19:47:54.958319440,East,D,11.29,3,33.29
2024-09-27 01:38:25.968656216,West,A,73.39,3,228.64
2024-09-27 07:28:56.978993000,South,A,55.45,4,234.36
2024-09-27 13:19:27.989329776,South,D,37.66,7,276.42
2024-09-27 19:09:58.999666552,North,D,85.17,9,826.45
2024-09-28 01:00:30.010003336,North,D,67.15,9,602.0
2024-09-28 06:51:01.020340112,North,C,56.18,8,483.16
2024-09-28 12:41:32.030676888,West,A,11.59,5,59.34
2024-09-28 18:32:03.041013672,North,A,33.03,2,68.21
2024-09-29 00:22:34.051350448,East,A,66.95,5,346.96
2024-09-29 06:13:05.061687224,South,A,78.75,1,80.11
2024-09-29 12:03:36.072024008,West,D,12.2,2,21.27
2024-09-29 17:54:07.082360784,South,B,68.38,8,574.72
2024-09-29 23:44:38.092697568,East,B,82.85,10,774.27
2024-09-30 05:35:09.103034344,West,A,55.1,9,495.26
2024-09-30 11:25:40.113371120,South,D,79.3,7,529.53
2024-09-30 17:16:11.123707904,North,D,76.75,7,538.2
2024-09-30 23:06:42.134044680,West,D,72.68,3,227.25
2024-10-01 04:57:13.144381456,West,B,72.1,6,433.25
2024-10-01 10:47:44.154718240,West,B,12.56,10,126.46
2024-10-01 16:38:15.165055016,East,C,19.97,5,102.76
2024-10-01 22:28:46.175391792,East,C,72.85,9,677.06
2024-10-02 04:19:17.185728576,South,D,57.49,10,626.24
2024-10-02 10:09:48.196065352,North,A,54.78,9,487.55
2024-10-02 16:00:19.206402136,East,B,90.42,1,90.74
2024-10-02 21:50:50.216738912,West,A,41.88,1,41.5
2024-10-03 03:41:21.227075688,North,C,37.38,10,360.72
2024-10-03 09:31:52.237412472,East,D,11.22,8,91.38
2024-10-03 15:22:23.247749248,West,D,68.44,7,458.41
2024-10-03 21:12:54.258086024,West,A,71.71,8,519.96
2024-10-04 03:03:25.268422808,East,A,39.62,10,413.57
2024-10-04 08:53:56.278759584,East,C,94.11,8,763.17
2024-10-04 14:44:27.289096368,South,C,17.67,7,122.32
2024-10-04 20:34:58.299433144,West,A,97.58,4,424.42
2024-10-05 02:25:29.309769920,South,A,29.56,1,29.65
2024-10-05 08:16:00.320106704,East,B,68.78,5,364.55
2024-10-05 14:06:31.330443480,South,C,30.74,8,241.85
2024-10-05 19:57:02.340780256,West,A,65.61,3,192.32
2024-10-06 01:47:33.351117040,West,C,53.42,4,204.73
2024-10-06 07:38:04.361453816,South,B,88.68,10,796.14
2024-10-06 13:28:35.371790592,South,A,36.45,7,264.87
2024-10-06 19:19:06.382127376,West,C,48.75,4,177.66
2024-10-07 01:09:37.392464152,East,A,19.01,8,147.51
2024-10-07 07:00:08.402800936,South,A,98.81,4,377.75
2024-10-07 12:50:39.413137712,South,C,93.79,10,874.99
2024-10-07 18:41:10.423474488,North,B,35.69,7,248.57
2024-10-08 00:31:41.433811272,North,A,54.74,4,227.24
2024-10-08 06:22:12.444148048,South,A,39.12,7,283.54
2024-10-08 12:12:43.454484824,North,A,25.22,6,151.14
2024-10-08 18:03:14.464821608,North,A,78.82,9,647.74
2024-10-08 23:53:45.475158384,South,B,89.62,5,457.33
2024-10-09 05:44:16.485495160,North,A,19.48,8,170.36
2024-10-09 11:34:47.495831944,South,B,85.65,9,776.44
2024-10-09 17:25:18.506168720,West,C,81.53,2,165.47
2024-10-09 23:15:49.516505504,East,D,16.25,1,15.35
2024-10-10 05:06:20.526842280,East,A,72.16,6,430.19
2024-10-10 10:56:51.537179056,South,A,29.22,4,115.49
2024-10-10 16:47:22.547515840,North,B,28.56,5,141.96
2024-10-10 22:37:53.557852616,North,D,80.41,5,424.81
2024-10-11 04:28:24.568189392,West,C,93.41,6,550.18
2024-10-11 10:18:55.578526176,East,B,89.76,1,86.37
2024-10-11 16:09:26.588862952,East,A,26.63,2,51.9
2024-10-11 21:59:57.599199728,South,C,78.25,9,758.6
2024-10-12 03:50:28.609536512,South,A,25.12,9,228.76
2024-10-12 09:40:59.619873288,East,B,50.34,4,188.89
2024-10-12 15:31:30.630210072,East,D,49.09,9,420.48
2024-10-12 21:22:01.640546848,South,D,23.64,3,72.38
2024-10-13 03:12:32.650883624,East,C,36.87,10,376.13
2024-10-13 09:03:03.661220408,South,D,52.4,1,53.56
2024-10-13 14:53:34.671557184,East,C,55.6,7,394.24
2024-10-13 20:44:05.681893960,West,A,52.47,3,161.58
2024-10-14 02:34:36.692230744,West,D,11.46,8,94.9
2024-10-14 08:25:07.702567520,South,B,60.28,6,371.91
2024-10-14 14:15:38.712904304,South,C,85.18,10,849.56
2024-10-14 20:06:09.723241080,West,A,71.92,2,129.45
2024-10-15 01:56:40.733577856,South,B,93.1,6,509.67
2024-10-15 07:47:11.743914640,South,D,64.68,10,599.51
2024-10-15 13:37:42.754251416,South,D,58.5,4,244.66
2024-10-15 19:28:13.764588192,North,C,60.05,5,321.99
2024-10-16 01:18:44.774924976,West,D,58.36,2,115.57
2024-10-16 07:09:15.785261752,West,B,45.9,8,357.26
2024-10-16 12:59:46.795598528,West,A,95.32,10,938.35
2024-10-16 18:50:17.805935312,West,C,44.7,1,43.42
2024-10-17 00:40:48.816272088,North,C,67.1,1,62.9
2024-10-17 06:31:19.826608872,East,A,99.02,9,869.52
2024-10-17 12:21:50.836945648,East,A,25.22,7,168.68
2024-10-17 18:12:21.847282424,South,B,72.9,10,713.17
2024-10-18 00:02:52.857619208,South,B,27.51,10,276.35
2024-10-18 05:53:23.867955984,East,C,68.41,6,440.46
2024-10-18 11:43:54.878292760,South,C,40.44,3,112.37
2024-10-18 17:34:25.888629544,South,C,82.6,1,84.6
2024-10-18 23:24:56.898966320,North,D,48.93,2,101.26
2024-10-19 05:15:27.909303096,West,B,59.67,2,112.77
2024-10-19 11:05:58.919639880,East,B,49.51,2,98.93
2024-10-19 16:56:29.929976656,East,A,14.06,6,85.49
2024-10-19 22:47:00.940313440,South,B,70.75,1,72.58
2024-10-20 04:37:31.950650216,North,C,39.38,5,187.56
